label,volume_07:15,volume_load_AM,volume_07:30,volume_07:45,volume_08:00,volume_16:30,volume_load_PM,volume_16:45,volume_17:00,volume_17:15,volume_NA,truck_pct_07:15,truck_pct_load_AM,truck_pct_07:30,truck_pct_07:45,truck_pct_08:00,truck_pct_16:30,truck_pct_load_PM,truck_pct_16:45,truck_pct_17:00,truck_pct_17:15,truck_pct_NA
1002,355.54749763928237,355.54749763928237,394.4355051935788,311.1040604343721,277.77148253068935,288.8823418319169,288.8823418319169,316.65949008498586,299.9932011331445,311.104060434372,,0.109375,0.109375,0.028169014084507046,0.08928571428571427,0.12000000000000001,0.1346153846153846,0.1346153846153846,0.07017543859649122,0.018518518518518517,0.01785714285714286,
1003,116.66402266288952,116.66402266288952,122.21945231350333,127.7748819641171,216.6617563739377,349.99206798866857,349.99206798866857,266.6606232294618,299.99320113314445,294.4377714825307,,0.2857142857142857,0.2857142857142857,0.13636363636363633,0.17391304347826086,0.12820512820512822,0.015873015873015872,0.015873015873015872,0.08333333333333333,0.05555555555555556,0.03773584905660377,
1012,,,,,,,,,,,0,,,,,,,,,,,
1014,539.5450331955406,539.5450331955406,545.1073531253915,723.1015908806213,773.1624702492797,1457.3278216209446,1457.3278216209446,1507.388700989603,1318.2698233746712,1462.8901415507955,,0.08247422680412371,0.08247422680412371,0.0816326530612245,0.038461538461538464,0.1510791366906475,0.03816793893129771,0.03816793893129771,0.011070110701107012,0.008438818565400845,0.011406844106463879,
1022,221.5791962174941,221.5791962174941,184.6493301812451,174.09793988517393,163.54654958910277,184.6493301812451,184.6493301812451,216.30350106945855,163.5465495891028,216.30350106945852,,0.07142857142857144,0.07142857142857144,0.05714285714285714,0.030303030303030304,0.06451612903225808,0.17142857142857143,0.17142857142857143,0.048780487804878044,0.03225806451612903,0.12195121951219512,
1024,,,,,,,,,,,0,,,,,,,,,,,
1025,21.1027805921423,21.1027805921423,21.1027805921423,15.827085444106721,47.481256332320164,47.481256332320164,47.481256332320164,47.481256332320164,73.85973207249802,15.827085444106721,,0.25,0.25,0.25,0,0.5555555555555556,0,0,0,0.07142857142857144,0,
1031,1086.5789009697326,1086.5789009697326,1148.966206288569,1232.1492800470176,935.8095797825448,915.0138113429327,915.0138113429327,753.846605935939,868.2233323538055,998.1968851013812,,0,0,0,0,0,0,0,0,0,0,
1034,171.5650896267999,171.5650896267999,244.35027916544226,181.96297384660596,259.94710549515133,306.73758448427856,306.73758448427856,322.33441081398763,280.74287393476345,285.9418160446665,,0,0,0,0,0,0,0,0,0,0,
